kWhDelivered,effective_charging_duration_min,connectionTime_year,connectionTime_month,connectionTime_day,connectionTime_hour,connectionTime_min,connectionTime_sec,disconnectTime_year,disconnectTime_month,disconnectTime_day,disconnectTime_hour,disconnectTime_min,disconnectTime_sec,doneChargingTime_year,doneChargingTime_month,doneChargingTime_day,doneChargingTime_hour,doneChargingTime_min,doneChargingTime_sec
0.6011230585422658,19.566666666666666,2018,9,25,0,36,54,2018,9,25,1,38,28,2018,9,25,0,56,28
2.034,39.666666666666664,2018,9,25,0,36,57,2018,9,25,1,16,41,2018,9,25,1,16,37
2.249,82.53333333333333,2018,9,25,0,51,29,2018,9,25,2,14,6,2018,9,25,2,14,1
5.982,212.45,2018,9,25,1,13,0,2018,9,25,4,46,23,2018,9,25,4,45,27
1.858,52.4,2018,9,25,1,20,25,2018,9,25,2,12,54,2018,9,25,2,12,49
2.986,44.71666666666667,2018,9,25,1,25,47,2018,9,25,2,10,35,2018,9,25,2,10,30
3.376,119.11666666666666,2018,9,25,1,34,42,2018,9,25,3,33,54,2018,9,25,3,33,49
1.354,45.583333333333336,2018,9,25,1,43,46,2018,9,25,2,29,26,2018,9,25,2,29,21
6.102,112.18333333333334,2018,9,25,1,44,17,2018,9,25,3,36,40,2018,9,25,3,36,28
5.428,89.1,2018,9,25,1,47,5,2018,9,25,3,46,48,2018,9,25,3,16,11
18.19821684587548,539.9166666666666,2018,9,25,2,18,53,2018,9,25,13,15,6,2018,9,25,11,18,48
1.243,43.21666666666667,2018,9,25,2,20,19,2018,9,25,3,3,40,2018,9,25,3,3,32
1.85,54.25,2018,9,25,2,20,49,2018,9,25,3,15,9,2018,9,25,3,15,4
3.318,97.06666666666666,2018,9,25,2,27,40,2018,9,25,4,5,17,2018,9,25,4,4,44
2.376,82.16666666666667,2018,9,25,2,30,27,2018,9,25,3,52,45,2018,9,25,3,52,37
0.553,14.566666666666666,2018,9,25,2,49,15,2018,9,25,3,3,54,2018,9,25,3,3,49
13.619,444.81666666666666,2018,9,25,3,10,41,2018,9,25,17,18,55,2018,9,25,10,35,30
0.707,24.483333333333334,2018,9,25,3,35,52,2018,9,25,4,0,26,2018,9,25,4,0,21
6.219,148.76666666666668,2018,9,25,3,50,43,2018,9,25,6,19,33,2018,9,25,6,19,29
0.66,11.683333333333334,2018,9,25,3,54,49,2018,9,25,4,6,35,2018,9,25,4,6,30
13.785,538.8166666666667,2018,9,25,4,1,58,2018,9,25,13,48,5,2018,9,25,13,0,47
3.109,109.21666666666667,2018,9,25,4,7,12,2018,9,25,5,56,29,2018,9,25,5,56,25
18.326,648.2333333333333,2018,9,25,4,12,47,2018,9,25,15,1,5,2018,9,25,15,1,1
2.296,72.68333333333334,2018,9,25,4,13,12,2018,9,25,5,25,58,2018,9,25,5,25,53
2.117,35.983333333333334,2018,9,25,4,42,14,2018,9,25,5,18,17,2018,9,25,5,18,13
18.90154271206446,670.5333333333333,2018,9,25,5,1,20,2018,9,25,16,11,56,2018,9,25,16,11,52
5.165,162.88333333333333,2018,9,25,5,16,4,2018,9,25,8,11,26,2018,9,25,7,58,57
4.422,159.26666666666668,2018,9,25,9,45,58,2018,9,25,12,25,19,2018,9,25,12,25,14
12.182,369.03333333333336,2018,9,25,11,51,35,2018,9,25,20,23,5,2018,9,25,18,0,37
11.955,358.6666666666667,2018,9,25,13,10,42,2018,9,26,0,32,30,2018,9,25,19,9,22
18.81363,508.6666666666667,2018,9,25,13,35,17,2018,9,25,22,11,20,2018,9,25,22,3,57
10.181,334.35,2018,9,25,13,36,16,2018,9,26,1,22,34,2018,9,25,19,10,37
13.913,473.2,2018,9,25,13,49,11,2018,9,26,0,57,40,2018,9,25,21,42,23
6.856,195.11666666666667,2018,9,25,13,52,46,2018,9,25,18,51,17,2018,9,25,17,7,53
9.04779719235318,240.7,2018,9,25,13,53,33,2018,9,26,3,26,28,2018,9,25,17,54,15
5.123,195.25,2018,9,25,13,54,0,2018,9,25,17,9,24,2018,9,25,17,9,15
13.961,652.5333333333333,2018,9,25,14,4,10,2018,9,26,0,56,39,2018,9,26,0,56,42
8.118297491038154,277.06666666666666,2018,9,25,14,10,2,2018,9,25,18,47,8,2018,9,25,18,47,6
14.254288888888889,410.1,2018,9,25,14,14,7,2018,9,25,21,5,50,2018,9,25,21,4,13
13.864,481.6666666666667,2018,9,25,14,14,37,2018,9,25,23,40,26,2018,9,25,22,16,17
8.59,561.55,2018,9,25,14,35,46,2018,9,26,0,48,33,2018,9,25,23,57,19
14.001,567.9166666666666,2018,9,25,14,42,16,2018,9,26,3,13,26,2018,9,26,0,10,11
8.973089904416408,247.91666666666666,2018,9,25,14,42,42,2018,9,25,18,50,42,2018,9,25,18,50,37
4.061,105.6,2018,9,25,14,52,4,2018,9,25,23,18,31,2018,9,25,16,37,40
6.434,232.28333333333333,2018,9,25,15,1,50,2018,9,25,18,54,16,2018,9,25,18,54,7
13.518,544.9833333333333,2018,9,25,15,5,2,2018,9,26,0,43,26,2018,9,26,0,10,1
1.501,57.13333333333333,2018,9,25,15,13,30,2018,9,25,16,10,44,2018,9,25,16,10,38
5.59,180.26666666666668,2018,9,25,15,14,21,2018,9,25,18,14,43,2018,9,25,18,14,37
9.354893966546106,320.4,2018,9,25,15,18,0,2018,9,25,20,49,38,2018,9,25,20,38,24
6.973,239.73333333333332,2018,9,25,15,21,6,2018,9,25,19,20,54,2018,9,25,19,20,50
6.451,230.98333333333332,2018,9,25,15,21,29,2018,9,25,23,50,22,2018,9,25,19,12,28
4.647,132.0,2018,9,25,15,22,59,2018,9,25,19,6,1,2018,9,25,17,34,59
2.387,77.15,2018,9,25,15,23,12,2018,9,25,23,32,5,2018,9,25,16,40,21
13.402,271.76666666666665,2018,9,25,15,31,10,2018,9,25,20,3,1,2018,9,25,20,2,56
10.733,530.7833333333333,2018,9,25,15,34,1,2018,9,26,0,24,53,2018,9,26,0,24,48
13.932,468.8666666666667,2018,9,25,15,40,1,2018,9,25,23,28,42,2018,9,25,23,28,53
5.960646654720016,486.85,2018,9,25,15,40,17,2018,9,25,23,47,13,2018,9,25,23,47,8
7.778847072875807,509.6166666666667,2018,9,25,15,45,6,2018,9,26,0,13,48,2018,9,26,0,14,43
4.835376344085485,123.1,2018,9,25,15,45,44,2018,9,25,23,34,10,2018,9,25,17,48,50
6.274,218.61666666666667,2018,9,25,15,49,56,2018,9,26,1,15,13,2018,9,25,19,28,33
5.554590555555556,171.31666666666666,2018,9,25,15,54,11,2018,9,25,21,7,53,2018,9,25,18,45,30
4.352,119.33333333333333,2018,9,25,15,58,30,2018,9,25,19,9,49,2018,9,25,17,57,50
5.516,201.16666666666666,2018,9,25,16,0,35,2018,9,26,3,17,56,2018,9,25,19,21,45
20.055,454.03333333333336,2018,9,25,16,1,12,2018,9,26,0,46,10,2018,9,25,23,35,14
4.436,165.9,2018,9,25,16,2,58,2018,9,25,18,48,57,2018,9,25,18,48,52
1.466,59.95,2018,9,25,16,3,38,2018,9,25,23,29,55,2018,9,25,17,3,35
9.616,174.63333333333333,2018,9,25,16,7,51,2018,9,26,1,8,59,2018,9,25,19,2,29
8.944,310.51666666666665,2018,9,25,16,18,50,2018,9,25,23,53,20,2018,9,25,21,29,21
13.034890979687088,415.26666666666665,2018,9,25,16,19,8,2018,9,25,23,14,27,2018,9,25,23,14,24
8.11,223.13333333333333,2018,9,25,16,20,1,2018,9,26,0,24,47,2018,9,25,20,3,9
10.745,380.28333333333336,2018,9,25,16,22,29,2018,9,25,22,42,50,2018,9,25,22,42,46
7.481,171.01666666666668,2018,9,25,16,25,34,2018,9,25,23,58,53,2018,9,25,19,16,35
1.995,70.53333333333333,2018,9,25,16,26,2,2018,9,25,17,36,38,2018,9,25,17,36,34
13.989,446.43333333333334,2018,9,25,16,41,21,2018,9,26,2,35,9,2018,9,26,0,7,47
13.892,361.73333333333335,2018,9,25,17,3,56,2018,9,26,0,45,7,2018,9,25,23,5,40
13.879,379.1,2018,9,25,17,41,30,2018,9,26,1,45,0,2018,9,26,0,0,36
13.21,440.8833333333333,2018,9,25,17,49,27,2018,9,26,1,9,22,2018,9,26,1,10,20
1.668,58.96666666666667,2018,9,25,18,2,16,2018,9,25,19,1,18,2018,9,25,19,1,14
11.904,286.35,2018,9,25,18,31,27,2018,9,25,23,56,6,2018,9,25,23,17,48
2.243,76.56666666666666,2018,9,25,19,17,59,2018,9,26,3,25,39,2018,9,25,20,34,33
13.896,292.93333333333334,2018,9,25,19,20,59,2018,9,26,0,19,50,2018,9,26,0,13,55
1.595,55.35,2018,9,25,19,23,55,2018,9,25,20,19,21,2018,9,25,20,19,16
0.987,30.0,2018,9,25,19,34,57,2018,9,25,23,9,43,2018,9,25,20,4,57
8.623481182795462,200.83333333333334,2018,9,25,19,35,21,2018,9,25,22,56,16,2018,9,25,22,56,11
21.951,242.41666666666666,2018,9,25,19,52,59,2018,9,26,0,14,19,2018,9,25,23,55,24
10.577,264.6333333333333,2018,9,25,19,55,43,2018,9,26,0,20,26,2018,9,26,0,20,21
8.022,245.95,2018,9,25,19,59,13,2018,9,26,0,57,59,2018,9,26,0,5,10
2.4926597968930606,39.666666666666664,2018,9,25,20,7,8,2018,9,26,2,52,16,2018,9,25,20,46,48
5.181,163.6,2018,9,25,20,7,38,2018,9,25,22,51,22,2018,9,25,22,51,14
9.021,191.31666666666666,2018,9,25,20,48,34,2018,9,26,0,58,17,2018,9,25,23,59,53
10.849,208.13333333333333,2018,9,25,21,22,47,2018,9,26,2,7,23,2018,9,26,0,50,55
16.07710125448172,995.1166666666667,2018,9,25,21,55,51,2018,9,26,14,29,58,2018,9,26,14,30,58
20.399,190.58333333333334,2018,9,25,22,14,27,2018,9,26,1,25,7,2018,9,26,1,25,2
6.259,65.65,2018,9,25,22,16,30,2018,9,26,2,50,13,2018,9,25,23,22,9
11.133,205.35,2018,9,25,22,22,42,2018,9,26,2,0,13,2018,9,26,1,48,3
1.906,59.233333333333334,2018,9,25,22,46,25,2018,9,26,2,21,8,2018,9,25,23,45,39
7.245533154124934,138.05,2018,9,25,23,14,51,2018,9,26,1,32,57,2018,9,26,1,32,54
17.534663978496432,213.88333333333333,2018,9,25,23,35,41,2018,9,27,6,32,54,2018,9,26,3,9,34
14.137582138587293,230.08333333333334,2018,9,25,23,55,14,2018,9,26,4,34,19,2018,9,26,3,45,19
12.247,121.56666666666666,2018,9,25,23,58,49,2018,9,26,2,5,51,2018,9,26,2,0,23
7.596,132.66666666666666,2018,9,26,0,6,12,2018,9,26,2,18,56,2018,9,26,2,18,52
15.85,147.11666666666667,2018,9,26,0,16,50,2018,9,26,2,44,2,2018,9,26,2,43,57
0.725,17.416666666666668,2018,9,26,0,23,51,2018,9,26,0,40,17,2018,9,26,0,41,16
6.47,125.93333333333334,2018,9,26,0,40,35,2018,9,26,8,32,50,2018,9,26,2,46,31
5.575,53.483333333333334,2018,9,26,0,41,9,2018,9,26,1,34,56,2018,9,26,1,34,38
3.821,35.65,2018,9,26,0,50,17,2018,9,26,1,26,8,2018,9,26,1,25,56
6.381,59.3,2018,9,26,0,58,16,2018,9,26,1,57,51,2018,9,26,1,57,34
6.754,111.63333333333334,2018,9,26,1,0,55,2018,9,26,3,33,21,2018,9,26,2,52,33
0.646,6.283333333333333,2018,9,26,1,9,27,2018,9,26,1,15,48,2018,9,26,1,15,44
5.64,50.766666666666666,2018,9,26,1,23,45,2018,9,26,2,14,36,2018,9,26,2,14,31
4.651,83.13333333333334,2018,9,26,1,24,38,2018,9,26,2,47,51,2018,9,26,2,47,46
2.557,77.56666666666666,2018,9,26,1,25,49,2018,9,26,3,15,19,2018,9,26,2,43,23
13.879,132.66666666666666,2018,9,26,1,31,24,2018,9,26,3,45,27,2018,9,26,3,44,4
12.904,115.78333333333333,2018,9,26,1,37,50,2018,9,26,3,33,45,2018,9,26,3,33,37
13.891,295.15,2018,9,26,1,40,18,2018,9,26,15,33,30,2018,9,26,6,35,27
4.917,49.65,2018,9,26,1,48,22,2018,9,26,3,46,12,2018,9,26,2,38,1
7.972,72.1,2018,9,26,1,58,42,2018,9,26,3,11,4,2018,9,26,3,10,48
4.828,83.53333333333333,2018,9,26,2,1,8,2018,9,26,3,24,48,2018,9,26,3,24,40
8.166,72.3,2018,9,26,2,7,50,2018,9,26,3,20,13,2018,9,26,3,20,8
3.231,61.05,2018,9,26,2,29,8,2018,9,26,3,36,7,2018,9,26,3,30,11
7.711,72.95,2018,9,26,2,53,11,2018,9,26,4,6,18,2018,9,26,4,6,8
30.609,281.4166666666667,2018,9,26,2,57,56,2018,9,26,15,25,36,2018,9,26,7,39,21
12.239,114.73333333333333,2018,9,26,3,0,15,2018,9,26,5,25,4,2018,9,26,4,54,59
12.339,122.75,2018,9,26,3,3,46,2018,9,26,6,2,57,2018,9,26,5,6,31
13.897,127.55,2018,9,26,3,18,41,2018,9,26,5,58,6,2018,9,26,5,26,14
8.944,77.55,2018,9,26,3,24,9,2018,9,26,5,32,9,2018,9,26,4,41,42
6.969,128.58333333333334,2018,9,26,3,36,28,2018,9,26,16,43,48,2018,9,26,5,45,3
2.375827359618296,47.21666666666667,2018,9,26,4,34,24,2018,9,26,5,26,26,2018,9,26,5,21,37
15.187641875756452,566.0666666666667,2018,9,26,4,35,26,2018,9,26,14,33,41,2018,9,26,14,1,30
1.726,15.233333333333333,2018,9,26,5,3,35,2018,9,26,5,18,53,2018,9,26,5,18,49
1.342,11.95,2018,9,26,5,42,6,2018,9,26,5,54,7,2018,9,26,5,54,3
6.895858721627498,147.55,2018,9,26,8,0,55,2018,9,26,10,27,28,2018,9,26,10,28,28
11.863,259.45,2018,9,26,11,48,22,2018,9,26,20,23,21,2018,9,26,16,7,49
13.145,118.01666666666667,2018,9,26,13,8,57,2018,9,26,15,7,6,2018,9,26,15,6,58
34.491,328.05,2018,9,26,13,13,25,2018,9,26,18,41,33,2018,9,26,18,41,28
11.739,212.4,2018,9,26,13,42,50,2018,9,27,0,41,55,2018,9,26,17,15,14
4.458,98.4,2018,9,26,13,52,18,2018,9,26,23,5,50,2018,9,26,15,30,42
2.156,21.066666666666666,2018,9,26,13,55,11,2018,9,26,15,42,58,2018,9,26,14,16,15
5.488,662.1666666666666,2018,9,26,13,58,53,2018,9,27,1,1,31,2018,9,27,1,1,3
13.883,273.5833333333333,2018,9,26,14,13,13,2018,9,26,19,58,26,2018,9,26,18,46,48
19.986675627239222,456.75,2018,9,26,14,14,52,2018,9,26,22,52,28,2018,9,26,21,51,37
10.463,284.23333333333335,2018,9,26,14,15,12,2018,9,27,1,27,33,2018,9,26,18,59,26
12.27,160.51666666666668,2018,9,26,14,19,46,2018,9,27,3,20,9,2018,9,26,17,0,17
11.278,201.05,2018,9,26,14,22,37,2018,9,27,2,13,47,2018,9,26,17,43,40
15.514,387.7,2018,9,26,14,33,56,2018,9,27,1,13,0,2018,9,26,21,1,38
17.33,161.9,2018,9,26,14,38,20,2018,9,26,23,49,1,2018,9,26,17,20,14
4.757,566.85,2018,9,26,14,38,59,2018,9,27,1,17,18,2018,9,27,0,5,50
12.489,254.65,2018,9,26,14,46,33,2018,9,26,19,1,15,2018,9,26,19,1,12
7.095791517320684,166.5,2018,9,26,14,47,1,2018,9,26,17,33,37,2018,9,26,17,33,31
13.907,522.4,2018,9,26,15,22,13,2018,9,27,0,45,13,2018,9,27,0,4,37
22.141,193.95,2018,9,26,15,23,40,2018,9,26,18,37,41,2018,9,26,18,37,37
13.933,672.0833333333334,2018,9,26,15,23,44,2018,9,27,2,35,34,2018,9,27,2,35,49
13.913,413.6333333333333,2018,9,26,15,24,3,2018,9,26,22,27,48,2018,9,26,22,17,41
3.966,123.6,2018,9,26,15,25,43,2018,9,26,23,33,31,2018,9,26,17,29,19
0.866,25.016666666666666,2018,9,26,15,25,45,2018,9,27,1,12,43,2018,9,26,15,50,46
4.72988948626013,66.76666666666667,2018,9,26,15,28,46,2018,9,27,1,17,0,2018,9,26,16,35,32
3.948,124.18333333333334,2018,9,26,15,30,0,2018,9,26,19,31,53,2018,9,26,17,34,11
3.683318399039861,268.71666666666664,2018,9,26,15,32,27,2018,9,26,20,0,13,2018,9,26,20,1,10
6.609,120.56666666666666,2018,9,26,15,45,59,2018,9,27,1,35,43,2018,9,26,17,46,33
13.944,390.31666666666666,2018,9,26,15,51,32,2018,9,26,23,48,53,2018,9,26,22,21,51
4.434,137.53333333333333,2018,9,26,15,53,8,2018,9,26,19,56,29,2018,9,26,18,10,40
13.983,280.25,2018,9,26,15,54,10,2018,9,26,23,56,7,2018,9,26,20,34,25
5.003,144.75,2018,9,26,15,57,1,2018,9,26,18,21,50,2018,9,26,18,21,46
13.881,160.3,2018,9,26,15,57,48,2018,9,26,21,57,35,2018,9,26,18,38,6
6.06,152.1,2018,9,26,16,1,9,2018,9,26,22,54,20,2018,9,26,18,33,15
5.623,160.23333333333332,2018,9,26,16,2,30,2018,9,27,3,8,48,2018,9,26,18,42,44
9.84,99.1,2018,9,26,16,2,43,2018,9,26,18,43,42,2018,9,26,17,41,49
3.106456093188758,66.5,2018,9,26,16,3,54,2018,9,26,23,31,42,2018,9,26,17,10,24
12.405007467143449,321.3666666666667,2018,9,26,16,4,0,2018,9,26,21,33,39,2018,9,26,21,25,22
1.514,47.86666666666667,2018,9,26,16,4,13,2018,9,27,3,19,47,2018,9,26,16,52,5
13.99,433.0833333333333,2018,9,26,16,4,21,2018,9,27,1,2,12,2018,9,26,23,17,26
5.757226702507858,149.3,2018,9,26,16,5,7,2018,9,26,22,43,10,2018,9,26,18,34,25
13.063,238.33333333333334,2018,9,26,16,12,58,2018,9,26,23,29,16,2018,9,26,20,11,18
13.04,245.03333333333333,2018,9,26,16,19,19,2018,9,26,23,13,53,2018,9,26,20,24,21
11.909,117.23333333333333,2018,9,26,16,35,2,2018,9,26,18,39,2,2018,9,26,18,32,16
14.058,278.6666666666667,2018,9,26,16,36,8,2018,9,27,0,18,23,2018,9,26,21,14,48
5.991,139.15,2018,9,26,16,46,46,2018,9,27,1,48,52,2018,9,26,19,5,55
9.267,123.7,2018,9,26,16,54,4,2018,9,27,0,24,35,2018,9,26,18,57,46
1.009,38.21666666666667,2018,9,26,17,22,43,2018,9,26,18,9,48,2018,9,26,18,0,56
10.140795997603975,386.0,2018,9,26,17,42,49,2018,9,27,0,9,11,2018,9,27,0,8,49
1.854,55.68333333333333,2018,9,26,18,45,2,2018,9,27,8,55,11,2018,9,26,19,40,43
13.897,132.86666666666667,2018,9,26,19,2,6,2018,9,26,23,58,15,2018,9,26,21,14,58
6.455,63.63333333333333,2018,9,26,19,9,7,2018,9,27,0,17,48,2018,9,26,20,12,45
11.259,215.48333333333332,2018,9,26,19,11,45,2018,9,27,1,51,8,2018,9,26,22,47,14
8.649666666666667,75.56666666666666,2018,9,26,19,21,51,2018,9,26,22,4,14,2018,9,26,20,37,25
2.531,90.13333333333334,2018,9,26,19,31,11,2018,9,26,21,50,21,2018,9,26,21,1,19
9.696,254.56666666666666,2018,9,26,19,31,15,2018,9,26,23,44,50,2018,9,26,23,45,49
1.095,42.416666666666664,2018,9,26,19,31,48,2018,9,26,20,14,18,2018,9,26,20,14,13
22.5,283.78333333333336,2018,9,26,19,33,32,2018,9,27,0,17,23,2018,9,27,0,17,19
8.065049283151435,280.53333333333336,2018,9,26,20,9,16,2018,9,27,0,48,48,2018,9,27,0,49,48
4.514,113.73333333333333,2018,9,26,20,11,59,2018,9,26,22,30,46,2018,9,26,22,5,43
10.773,109.18333333333334,2018,9,26,20,18,14,2018,9,27,0,58,6,2018,9,26,22,7,25
4.335,172.13333333333333,2018,9,26,20,25,19,2018,9,26,23,42,17,2018,9,26,23,17,27
0.575,27.45,2018,9,26,20,26,56,2018,9,26,23,48,18,2018,9,26,20,54,23
14.241672640372888,226.8,2018,9,26,21,46,25,2018,9,27,3,5,30,2018,9,27,1,33,13
13.933,181.4,2018,9,26,22,0,40,2018,9,27,1,1,7,2018,9,27,1,2,4
13.877,126.23333333333333,2018,9,26,22,52,2,2018,9,27,3,7,47,2018,9,27,0,58,16
9.894,89.96666666666667,2018,9,26,23,43,12,2018,9,27,1,13,23,2018,9,27,1,13,10
13.809,314.26666666666665,2018,9,26,23,45,2,2018,9,27,4,59,23,2018,9,27,4,59,18
1.537,79.13333333333334,2018,9,26,23,57,59,2018,9,27,1,17,16,2018,9,27,1,17,7
10.998,104.21666666666667,2018,9,26,23,59,32,2018,9,27,2,14,2,2018,9,27,1,43,45
7.531986260454307,83.63333333333334,2018,9,27,0,1,56,2018,9,27,1,25,39,2018,9,27,1,25,34
1.007,18.9,2018,9,27,0,5,29,2018,9,27,0,24,28,2018,9,27,0,24,23
13.248,470.18333333333334,2018,9,27,0,6,35,2018,9,27,13,21,6,2018,9,27,7,56,46
1.294,35.53333333333333,2018,9,27,0,29,11,2018,9,27,1,23,43,2018,9,27,1,4,43
8.514,87.46666666666667,2018,9,27,0,41,14,2018,9,27,2,25,8,2018,9,27,2,8,42
0.831,22.916666666666668,2018,9,27,0,42,23,2018,9,27,1,5,23,2018,9,27,1,5,18
7.627,70.0,2018,9,27,1,1,13,2018,9,27,2,11,18,2018,9,27,2,11,13
56.041,507.1,2018,9,27,1,9,43,2018,9,27,15,26,50,2018,9,27,9,36,49
4.64,79.51666666666667,2018,9,27,1,47,46,2018,9,27,3,7,21,2018,9,27,3,7,17
4.909,51.8,2018,9,27,1,48,19,2018,9,27,3,49,29,2018,9,27,2,40,7
9.663,100.11666666666666,2018,9,27,1,53,25,2018,9,27,3,48,43,2018,9,27,3,33,32
11.074,196.03333333333333,2018,9,27,1,57,28,2018,9,27,14,35,51,2018,9,27,5,13,30
11.91,107.65,2018,9,27,2,14,51,2018,9,27,4,20,38,2018,9,27,4,2,30
8.789,79.38333333333334,2018,9,27,2,25,31,2018,9,27,3,45,54,2018,9,27,3,44,54
13.212,126.41666666666667,2018,9,27,2,43,13,2018,9,27,13,52,5,2018,9,27,4,49,38
13.215,605.0833333333334,2018,9,27,3,13,4,2018,9,27,13,17,10,2018,9,27,13,18,9
6.555,123.71666666666667,2018,9,27,3,52,14,2018,9,27,16,13,40,2018,9,27,5,55,57
11.021,109.13333333333334,2018,9,27,3,52,44,2018,9,27,6,6,7,2018,9,27,5,41,52
2.978,27.766666666666666,2018,9,27,4,21,25,2018,9,27,4,49,16,2018,9,27,4,49,11
1.167,10.75,2018,9,27,4,49,57,2018,9,27,5,0,47,2018,9,27,5,0,42
30.402099761047545,263.78333333333336,2018,9,27,4,56,51,2018,9,27,13,53,22,2018,9,27,9,20,38
0.993,9.25,2018,9,27,5,48,47,2018,9,27,5,58,6,2018,9,27,5,58,2
16.632365591395832,133.66666666666666,2018,9,27,6,56,27,2018,9,27,22,57,28,2018,9,27,9,10,7
2.104684886499298,31.116666666666667,2018,9,27,8,28,31,2018,9,27,13,17,25,2018,9,27,8,59,38
1.107,11.216666666666667,2018,9,27,11,42,24,2018,9,27,11,53,45,2018,9,27,11,53,37
11.856,219.01666666666668,2018,9,27,11,50,7,2018,9,27,20,18,36,2018,9,27,15,29,8
7.233,584.1333333333333,2018,9,27,13,17,6,2018,9,27,23,0,35,2018,9,27,23,1,14
11.322,241.95,2018,9,27,13,52,14,2018,9,28,0,7,27,2018,9,27,17,54,11
5.045,62.45,2018,9,27,13,53,28,2018,9,27,23,5,45,2018,9,27,14,55,55
14.074,383.4166666666667,2018,9,27,13,55,15,2018,9,27,20,18,33,2018,9,27,20,18,40
6.114,56.4,2018,9,27,14,4,23,2018,9,27,15,41,35,2018,9,27,15,0,47
18.34888142174413,398.26666666666665,2018,9,27,14,5,0,2018,9,27,20,44,11,2018,9,27,20,43,16
4.776,43.53333333333333,2018,9,27,14,38,9,2018,9,27,15,21,45,2018,9,27,15,21,41
4.743,42.75,2018,9,27,14,38,27,2018,9,28,0,57,17,2018,9,27,15,21,12
5.461,595.1666666666666,2018,9,27,14,44,4,2018,9,28,0,39,30,2018,9,28,0,39,14
6.065,62.06666666666667,2018,9,27,14,52,41,2018,9,27,23,18,28,2018,9,27,15,54,45
24.735,222.18333333333334,2018,9,27,15,1,20,2018,9,27,19,40,20,2018,9,27,18,43,31
6.34,118.86666666666666,2018,9,27,15,2,45,2018,9,27,23,43,54,2018,9,27,17,1,37
6.448738052568159,161.4,2018,9,27,15,6,0,2018,9,27,18,54,42,2018,9,27,17,47,24
5.829,114.33333333333333,2018,9,27,15,7,42,2018,9,28,0,38,43,2018,9,27,17,2,2
12.465,117.33333333333333,2018,9,27,15,10,10,2018,9,27,23,53,5,2018,9,27,17,7,30
1.761,20.75,2018,9,27,15,12,29,2018,9,28,0,57,5,2018,9,27,15,33,14
7.2791816009545345,207.9,2018,9,27,15,20,38,2018,9,27,20,33,23,2018,9,27,18,48,32
14.077,133.18333333333334,2018,9,27,15,23,56,2018,9,27,20,5,55,2018,9,27,17,37,7
14.806,149.13333333333333,2018,9,27,15,27,44,2018,9,28,0,13,4,2018,9,27,17,56,52
12.766,129.5,2018,9,27,15,28,24,2018,9,27,21,27,16,2018,9,27,17,37,54
4.791224611701482,492.56666666666666,2018,9,27,15,33,42,2018,9,27,23,45,18,2018,9,27,23,46,16
9.022677718040743,464.03333333333336,2018,9,27,15,34,4,2018,9,27,23,20,47,2018,9,27,23,18,6
7.677,651.5833333333334,2018,9,27,15,35,50,2018,9,28,3,34,9,2018,9,28,2,27,25
1.88,44.05,2018,9,27,15,37,1,2018,9,27,23,46,56,2018,9,27,16,21,4
10.339,105.53333333333333,2018,9,27,15,40,44,2018,9,28,0,40,29,2018,9,27,17,26,16
6.94,86.55,2018,9,27,15,46,32,2018,9,27,23,26,17,2018,9,27,17,13,5
6.700967777777778,105.9,2018,9,27,15,48,5,2018,9,28,0,8,50,2018,9,27,17,33,59
4.744,132.13333333333333,2018,9,27,15,49,4,2018,9,28,1,52,55,2018,9,27,18,1,12
4.697756869772707,164.33333333333334,2018,9,27,15,51,35,2018,9,27,18,35,59,2018,9,27,18,35,55
7.469,75.35,2018,9,27,15,59,0,2018,9,27,17,14,26,2018,9,27,17,14,21
5.718,107.96666666666667,2018,9,27,15,59,9,2018,9,27,22,23,11,2018,9,27,17,47,7
13.412413055555556,461.51666666666665,2018,9,27,16,0,16,2018,9,27,23,41,55,2018,9,27,23,41,47
11.54739666666667,486.8833333333333,2018,9,27,16,2,14,2018,9,28,0,12,59,2018,9,28,0,9,7
9.387,320.8,2018,9,27,16,6,57,2018,9,27,21,27,50,2018,9,27,21,27,45
4.687035543607725,103.23333333333333,2018,9,27,16,8,9,2018,9,28,0,12,42,2018,9,27,17,51,23
14.459,519.25,2018,9,27,16,9,6,2018,9,28,2,44,56,2018,9,28,0,48,21
8.596,308.81666666666666,2018,9,27,16,13,48,2018,9,27,23,59,59,2018,9,27,21,22,37
7.018,219.41666666666666,2018,9,27,16,18,5,2018,9,28,1,0,52,2018,9,27,19,57,30
14.211,496.65,2018,9,27,16,18,45,2018,9,28,0,39,41,2018,9,28,0,35,24
14.305,503.35,2018,9,27,16,19,32,2018,9,28,0,42,57,2018,9,28,0,42,53
13.503,455.06666666666666,2018,9,27,16,19,44,2018,9,28,0,57,48,2018,9,27,23,54,48
2.216,80.31666666666666,2018,9,27,16,26,42,2018,9,27,17,47,6,2018,9,27,17,47,1
1.14,45.45,2018,9,27,16,26,47,2018,9,28,1,51,9,2018,9,27,17,12,14
7.88,275.1166666666667,2018,9,27,16,30,42,2018,9,27,23,39,15,2018,9,27,21,5,49
7.542,257.1,2018,9,27,16,31,8,2018,9,27,21,1,42,2018,9,27,20,48,14
10.873,390.1333333333333,2018,9,27,16,32,4,2018,9,27,23,2,20,2018,9,27,23,2,12
11.741,381.31666666666666,2018,9,27,16,47,56,2018,9,28,2,56,3,2018,9,27,23,9,15
